record_date,transportation,electricity,food,total_emission,day_of_week,month,day_of_month,is_weekend,emission_lag_1,emission_lag_7,emission_lag_14,emission_rolling_7,emission_rolling_30,time_idx,dataset
2024-06-17,3318.16,4224.92,5759.04,13302.12,0,6,17,0,13255.76,13263.59,13188.53,13274.371428571429,13558.314333333334,1233,TRAIN
2024-06-18,3286.68,4224.4,5641.41,13152.49,1,6,18,0,13302.12,13306.08,13267.24,13279.875714285716,13539.444666666666,1234,TRAIN
2024-06-19,3325.36,4274.61,5739.24,13339.21,2,6,19,0,13152.49,13293.86,13164.02,13257.934285714287,13515.379666666666,1235,TRAIN
2024-06-20,3333.46,4206.86,5787.52,13327.84,3,6,20,0,13339.21,13248.31,13208.53,13264.412857142857,13499.119,1236,TRAIN
2024-06-21,3335.62,4230.0,5678.37,13243.99,4,6,21,0,13327.84,13245.48,13292.01,13275.774285714286,13478.810333333335,1237,TRAIN
2024-06-22,3325.01,4221.44,5750.36,13296.81,5,6,22,1,13243.99,13307.52,13290.09,13275.56142857143,13455.817333333334,1238,TRAIN
2024-06-23,3289.64,4240.24,5728.76,13258.64,6,6,23,1,13296.81,13255.76,13349.91,13274.031428571428,13436.296666666667,1239,TRAIN
2024-06-24,3326.67,4233.29,5764.12,13324.08,0,6,24,0,13258.64,13302.12,13263.59,13274.442857142856,13414.695333333335,1240,TRAIN
2024-06-25,3328.7,4196.19,5714.01,13238.9,1,6,25,0,13324.08,13152.49,13306.08,13277.58,13395.254333333334,1241,TRAIN
2024-06-26,3333.84,4203.0,5748.43,13285.27,2,6,26,0,13238.9,13339.21,13293.86,13289.924285714284,13374.879666666668,1242,TRAIN
2024-06-27,3298.2,4219.26,5764.43,13281.89,3,6,27,0,13285.27,13327.84,13248.31,13282.218571428572,13351.803333333335,1243,TRAIN
2024-06-28,3332.73,4264.95,5760.48,13358.16,4,6,28,0,13281.89,13243.99,13245.48,13275.654285714287,13331.967999999999,1244,TRAIN
2024-06-29,3302.78,4245.87,5684.15,13232.8,5,6,29,1,13358.16,13296.81,13307.52,13291.964285714286,13312.402666666667,1245,TRAIN
2024-06-30,3281.38,4213.89,5688.51,13183.78,6,6,30,1,13232.8,13258.64,13255.76,13282.820000000002,13293.805,1246,TRAIN
2024-07-01,3305.95,4236.14,5741.4,13283.49,0,7,1,0,13183.78,13324.08,13302.12,13272.125714285716,13267.971333333331,1247,TRAIN
2024-07-02,3313.34,4212.59,5783.28,13309.21,1,7,2,0,13283.49,13238.9,13152.49,13266.327142857142,13266.600666666667,1248,TRAIN
2024-07-03,3312.65,4216.03,5747.79,13276.47,2,7,3,0,13309.21,13285.27,13339.21,13276.371428571429,13269.987,1249,TRAIN
2024-07-04,3267.05,4250.31,5704.98,13222.34,3,7,4,0,13276.47,13281.89,13327.84,13275.114285714286,13272.918333333333,1250,TRAIN
2024-07-05,3306.95,4225.33,5755.09,13287.37,4,7,5,0,13222.34,13358.16,13243.99,13266.607142857143,13271.421666666665,1251,TRAIN
2024-07-06,3303.95,4215.41,5723.77,13243.13,5,7,6,1,13287.37,13232.8,13296.81,13256.494285714285,13275.533333333333,1252,TRAIN
2024-07-07,3341.14,4188.08,5734.98,13264.2,6,7,7,1,13243.13,13183.78,13258.64,13257.97,13276.686666666666,1253,TRAIN
2024-07-08,3307.19,4206.49,5712.26,13225.94,0,7,8,0,13264.2,13283.49,13324.08,13269.45857142857,13275.759666666667,1254,TRAIN
2024-07-09,3308.37,4213.93,5761.44,13283.74,1,7,9,0,13225.94,13309.21,13238.9,13261.237142857144,13273.621333333334,1255,TRAIN
2024-07-10,3316.16,4185.86,5766.77,13268.79,2,7,10,0,13283.74,13276.47,13285.27,13257.598571428573,13271.415666666666,1256,TRAIN
2024-07-11,3290.86,4201.23,5753.06,13245.15,3,7,11,0,13268.79,13222.34,13281.89,13256.501428571428,13271.589000000002,1257,TRAIN
2024-07-12,3297.65,4208.55,5747.65,13253.85,4,7,12,0,13245.15,13287.37,13358.16,13259.76,13269.557999999999,1258,TRAIN
2024-07-13,3300.44,4245.63,5751.07,13297.14,5,7,13,1,13253.85,13243.13,13232.8,13254.971428571429,13268.224333333335,1259,TRAIN
2024-07-14,3295.53,4207.64,5746.41,13249.58,6,7,14,1,13297.14,13264.2,13183.78,13262.687142857143,13269.852,1260,TRAIN
2024-07-15,3356.09,4200.33,5737.65,13294.07,0,7,15,0,13249.58,13225.94,13283.49,13260.598571428573,13269.988666666666,1261,TRAIN
2024-07-16,3320.44,4250.23,5703.07,13273.74,1,7,16,0,13294.07,13283.74,13309.21,13270.33142857143,13269.540333333334,1262,TRAIN
2024-07-17,3332.83,4245.77,5639.21,13217.81,2,7,17,0,13273.74,13268.79,13276.47,13268.902857142855,13270.139666666666,1263,TRAIN
2024-07-18,3332.42,4246.26,5696.1,13274.78,3,7,18,0,13217.81,13245.15,13222.34,13261.619999999999,13267.329333333333,1264,TRAIN
2024-07-19,3287.07,4259.73,5687.13,13233.93,4,7,19,0,13274.78,13253.85,13287.37,13265.852857142858,13271.405666666667,1265,TRAIN
2024-07-20,3327.4,4207.06,5799.16,13333.62,5,7,20,1,13233.93,13297.14,13243.13,13263.007142857143,13267.896333333334,1266,TRAIN
2024-07-21,3340.58,4212.48,5719.59,13272.65,6,7,21,1,13333.62,13249.58,13264.2,13268.218571428572,13268.089,1267,TRAIN
2024-07-22,3321.97,4217.7,5761.44,13301.11,0,7,22,0,13272.65,13294.07,13225.94,13271.514285714287,13269.044333333331,1268,TRAIN
2024-07-23,3330.51,4188.0,5691.91,13210.42,1,7,23,0,13301.11,13273.74,13283.74,13272.52,13269.187666666667,1269,TRAIN
2024-07-24,3296.39,4234.28,5750.18,13280.85,2,7,24,0,13210.42,13217.81,13268.79,13263.474285714286,13267.580333333333,1270,TRAIN
2024-07-25,3313.16,4214.1,5752.29,13279.55,3,7,25,0,13280.85,13274.78,13245.15,13272.480000000001,13266.139333333333,1271,TRAIN
2024-07-26,3304.9,4203.09,5676.9,13184.89,4,7,26,0,13279.55,13233.93,13253.85,13273.16142857143,13267.494333333334,1272,TRAIN
2024-07-27,3327.5,4212.15,5711.66,13251.31,5,7,27,1,13184.89,13333.62,13297.14,13266.155714285715,13264.148333333333,1273,TRAIN
2024-07-28,3305.88,4191.59,5750.69,13248.16,6,7,28,1,13251.31,13272.65,13249.58,13254.397142857142,13263.128999999999,1274,TRAIN
2024-07-29,3335.66,4204.96,5711.98,13252.6,0,7,29,0,13248.16,13301.11,13294.07,13250.89857142857,13259.462333333333,1275,TRAIN
2024-07-30,3333.37,4219.32,5645.84,13198.53,1,7,30,0,13252.6,13210.42,13273.74,13243.968571428572,13260.122333333333,1276,TRAIN
2024-07-31,3294.25,4224.57,5787.78,13306.6,2,7,31,0,13198.53,13280.85,13217.81,13242.27,13260.614000000001,1277,TRAIN
2024-08-01,3305.53,4183.74,5731.99,13221.26,3,8,1,0,13306.6,13279.55,13274.78,13245.948571428573,13261.384333333332,1278,TRAIN
2024-08-02,3278.79,4230.85,5757.87,13267.51,4,8,2,0,13221.26,13184.89,13233.93,13237.621428571429,13258.452666666668,1279,TRAIN
2024-08-03,3319.66,4216.91,5667.25,13203.82,5,8,3,1,13267.51,13251.31,13333.62,13249.424285714285,13258.154,1280,TRAIN
2024-08-04,3319.04,4211.54,5723.19,13253.77,6,8,4,1,13203.82,13248.16,13272.65,13242.640000000001,13257.536666666669,1281,TRAIN
2024-08-05,3305.99,4213.63,5699.03,13218.65,0,8,5,0,13253.77,13252.6,13301.11,13243.441428571428,13256.416666666666,1282,TRAIN
2024-08-06,3298.84,4217.09,5734.83,13250.76,1,8,6,0,13218.65,13198.53,13210.42,13238.591428571428,13255.600666666667,1283,TRAIN
2024-08-07,3308.71,4250.61,5739.09,13298.41,2,8,7,0,13250.76,13306.6,13280.85,13246.052857142857,13255.152666666667,1284,TRAIN
2024-08-08,3303.33,4192.36,5706.3,13201.99,3,8,8,0,13298.41,13221.26,13279.55,13244.882857142857,13257.568333333333,1285,TRAIN
2024-08-09,3306.47,4184.66,5694.98,13186.11,4,8,9,0,13201.99,13267.51,13184.89,13242.130000000001,13254.843333333332,1286,TRAIN
2024-08-10,3305.87,4243.92,5753.29,13303.08,5,8,10,1,13186.11,13203.82,13251.31,13230.50142857143,13252.087333333333,1287,TRAIN
2024-08-11,3312.27,4235.35,5754.26,13301.88,6,8,11,1,13303.08,13253.77,13248.16,13244.681428571426,13254.018333333333,1288,TRAIN
2024-08-12,3320.12,4253.3,5736.14,13309.56,0,8,12,0,13301.88,13218.65,13252.6,13251.554285714286,13255.619333333332,1289,TRAIN
2024-08-13,3333.8,4241.06,5723.99,13298.85,1,8,13,0,13309.56,13250.76,13198.53,13264.541428571427,13256.033333333333,1290,TRAIN
2024-08-14,3317.56,4221.9,5768.94,13308.4,2,8,14,0,13298.85,13298.41,13306.6,13271.41142857143,13257.675666666668,1291,TRAIN
2024-08-15,3306.54,4211.66,5720.15,13238.35,3,8,15,0,13308.4,13201.99,13221.26,13272.83857142857,13258.153333333332,1292,TRAIN
2024-08-16,3328.74,4183.16,5687.7,13199.6,4,8,16,0,13238.35,13186.11,13267.51,13278.032857142856,13256.973666666667,1293,TRAIN
2024-08-17,3287.75,4203.46,5729.07,13220.28,5,8,17,1,13199.6,13303.08,13203.82,13279.960000000001,13256.366666666667,1294,TRAIN
2024-08-18,3315.08,4249.35,5736.87,13301.3,6,8,18,1,13220.28,13301.88,13253.77,13268.13142857143,13254.55,1295,TRAIN
2024-08-19,3308.01,4193.36,5655.83,13157.2,0,8,19,0,13301.3,13309.56,13218.65,13268.048571428571,13256.795666666667,1296,TRAIN
2024-08-20,3306.24,4230.67,5713.79,13250.7,1,8,20,0,13157.2,13298.85,13250.76,13246.282857142858,13250.915,1297,TRAIN
2024-08-21,3303.52,4234.76,5728.38,13266.66,2,8,21,0,13250.7,13308.4,13298.41,13239.404285714287,13250.183333333332,1298,TRAIN
2024-08-22,3309.31,4248.42,5766.39,13324.12,3,8,22,0,13266.66,13238.35,13201.99,13233.44142857143,13249.035,1299,TRAIN
2024-08-23,3329.18,4213.34,5772.2,13314.72,4,8,23,0,13324.12,13199.6,13186.11,13245.694285714286,13252.825,1300,TRAIN
2024-08-24,3331.38,4222.61,5731.35,13285.34,5,8,24,1,13314.72,13220.28,13303.08,13262.140000000001,13253.954,1301,TRAIN
2024-08-25,3312.35,4255.53,5845.85,13413.73,6,8,25,1,13285.34,13301.3,13301.88,13271.434285714286,13254.146999999999,1302,TRAIN
2024-08-26,3299.66,4172.54,5814.45,13286.65,0,8,26,0,13413.73,13157.2,13309.56,13287.495714285715,13261.775,1303,TRAIN
2024-08-27,3351.39,4195.68,5674.14,13221.21,1,8,27,0,13286.65,13250.7,13298.85,13305.988571428572,13262.953000000001,1304,TRAIN
2024-08-28,3305.61,4243.89,5764.35,13313.85,2,8,28,0,13221.21,13266.66,13308.4,13301.775714285714,13262.054666666667,1305,TRAIN
2024-08-29,3326.59,4196.77,5669.71,13193.07,3,8,29,0,13313.85,13324.12,13238.35,13308.517142857143,13264.096333333333,1306,TRAIN
2024-08-30,3295.42,4225.29,5763.8,13284.51,4,8,30,0,13193.07,13314.72,13199.6,13289.795714285714,13263.914333333332,1307,TRAIN
2024-08-31,3326.47,4245.57,5711.26,13283.3,5,8,31,1,13284.51,13285.34,13220.28,13285.48,13263.178000000002,1308,TRAIN
2024-09-01,3288.7,4224.35,5759.11,13272.16,6,9,1,1,13283.3,13413.73,13301.3,13285.188571428573,13265.246000000001,1309,TRAIN
2024-09-02,3346.55,4194.18,5665.47,13206.2,0,9,2,0,13272.16,13286.65,13157.2,13264.964285714286,13265.401,1310,TRAIN
2024-09-03,3338.77,4226.57,5718.67,13284.01,1,9,3,0,13206.2,13221.21,13250.7,13253.471428571427,13265.480333333333,1311,TRAIN
2024-09-04,3323.79,4208.65,5732.4,13264.84,2,9,4,0,13284.01,13313.85,13266.66,13262.442857142858,13266.488333333335,1312,TRAIN
2024-09-05,3281.7,4210.06,5770.54,13262.3,3,9,5,0,13264.84,13193.07,13324.12,13255.441428571428,13268.028,1313,TRAIN
2024-09-06,3292.95,4218.28,5739.83,13251.06,4,9,6,0,13262.3,13284.51,13314.72,13265.33142857143,13268.412666666667,1314,TRAIN
2024-09-07,3294.25,4172.65,5774.34,13241.24,5,9,7,1,13251.06,13283.3,13285.34,13260.552857142857,13266.834333333334,1315,TRAIN
2024-09-08,3332.7,4180.34,5734.88,13247.92,6,9,8,1,13241.24,13272.16,13413.73,13254.544285714288,13268.142666666668,1316,TRAIN
2024-09-09,3320.35,4202.48,5752.5,13275.33,0,9,9,0,13247.92,13206.2,13286.65,13251.08142857143,13270.203,1317,TRAIN
2024-09-10,3325.09,4264.19,5665.38,13254.66,1,9,10,0,13275.33,13284.01,13221.21,13260.957142857142,13269.278,1318,TRAIN
2024-09-11,3311.5,4197.67,5815.03,13324.2,2,9,11,0,13254.66,13264.84,13313.85,13256.764285714284,13267.704,1319,TRAIN
2024-09-12,3291.59,4195.87,5737.87,13225.33,3,9,12,0,13324.2,13262.3,13193.07,13265.244285714287,13268.192000000001,1320,TRAIN
2024-09-13,3327.02,4230.12,5707.48,13264.62,4,9,13,0,13225.33,13251.06,13284.51,13259.962857142857,13265.741333333333,1321,TRAIN
2024-09-14,3286.5,4217.95,5776.38,13280.83,5,9,14,1,13264.62,13241.24,13283.3,13261.9,13264.282000000001,1322,TRAIN
2024-09-15,3300.6,4175.55,5774.68,13250.83,6,9,15,1,13280.83,13247.92,13272.16,13267.555714285714,13265.698,1323,TRAIN
2024-09-16,3329.13,4225.08,5695.88,13250.09,0,9,16,0,13250.83,13275.33,13206.2,13267.971428571429,13267.405666666666,1324,TRAIN
2024-09-17,3293.19,4244.64,5755.6,13293.43,1,9,17,0,13250.09,13254.66,13284.01,13264.365714285714,13268.399333333333,1325,TRAIN
2024-09-18,3300.54,4255.25,5753.12,13308.91,2,9,18,0,13293.43,13324.2,13264.84,13269.904285714287,13268.136999999999,1326,TRAIN
2024-09-19,3364.15,4251.56,5752.14,13367.85,3,9,19,0,13308.91,13225.33,13262.3,13267.72,13273.194,1327,TRAIN
2024-09-20,3322.22,4212.4,5746.63,13281.25,4,9,20,0,13367.85,13264.62,13251.06,13288.08,13277.099,1328,TRAIN
2024-09-21,3294.21,4230.09,5761.46,13285.76,5,9,21,1,13281.25,13280.83,13241.24,13290.455714285714,13277.585333333333,1329,TRAIN
2024-09-22,3340.75,4166.07,5756.21,13263.03,6,9,22,1,13285.76,13250.83,13247.92,13291.16,13276.306666666667,1330,TRAIN
2024-09-23,3297.61,4240.24,5773.85,13311.7,0,9,23,0,13263.03,13250.09,13275.33,13292.902857142855,13274.583666666667,1331,TRAIN
2024-09-24,3298.51,4224.73,5779.11,13302.35,1,9,24,0,13311.7,13293.43,13254.66,13301.704285714284,13275.462333333333,1332,TRAIN
2024-09-25,3304.08,4243.68,5739.24,13287.0,2,9,25,0,13302.35,13308.91,13324.2,13302.978571428572,13271.749666666668,1333,TRAIN
2024-09-26,3335.96,4254.82,5693.44,13284.22,3,9,26,0,13287.0,13367.85,13225.33,13299.848571428573,13271.761333333334,1334,TRAIN
2024-09-27,3320.0,4206.15,5754.59,13280.74,4,9,27,0,13284.22,13281.25,13264.62,13287.901428571427,13273.861666666666,1335,TRAIN
2024-09-28,3296.52,4232.36,5709.99,13238.87,5,9,28,1,13280.74,13285.76,13280.83,13287.828571428572,13272.758,1336,TRAIN
2024-09-29,3290.45,4284.15,5734.37,13308.97,6,9,29,1,13238.87,13263.03,13250.83,13281.130000000001,13274.284666666666,1337,TRAIN
2024-09-30,3360.83,4215.34,5710.48,13286.65,0,9,30,0,13308.97,13311.7,13250.09,13287.692857142858,13275.1,1338,TRAIN
2024-10-01,3330.26,4225.8,5763.88,13319.94,1,10,1,0,13286.65,13302.35,13293.43,13284.114285714284,13275.211666666666,1339,TRAIN
2024-10-02,3332.71,4236.4,5737.86,13306.97,2,10,2,0,13319.94,13287.0,13308.91,13286.627142857144,13276.804333333333,1340,TRAIN
2024-10-03,3289.59,4206.54,5680.36,13176.49,3,10,3,0,13306.97,13284.22,13367.85,13289.48,13280.163333333334,1341,TRAIN
2024-10-04,3325.72,4222.87,5731.36,13279.95,4,10,4,0,13176.49,13280.74,13281.25,13274.09,13276.579333333333,1342,TRAIN
2024-10-05,3273.53,4205.73,5775.27,13254.53,5,10,5,1,13279.95,13238.87,13285.76,13273.977142857142,13277.083,1343,TRAIN
2024-10-06,3302.89,4159.98,5723.33,13186.2,6,10,6,1,13254.53,13308.97,13263.03,13276.214285714286,13276.823999999999,1344,TRAIN
2024-10-07,3299.66,4245.25,5712.28,13257.19,0,10,7,0,13186.2,13286.65,13311.7,13258.675714285713,13274.662,1345,TRAIN
2024-10-08,3330.45,4192.8,5762.69,13285.94,1,10,8,0,13257.19,13319.94,13302.35,13254.467142857144,13275.193666666666,1346,TRAIN
2024-10-09,3316.69,4202.69,5775.42,13294.8,2,10,9,0,13285.94,13306.97,13287.0,13249.61,13276.461000000001,1347,TRAIN
2024-10-10,3314.4,4231.27,5686.56,13232.23,3,10,10,0,13294.8,13176.49,13284.22,13247.871428571429,13277.109999999999,1348,TRAIN
2024-10-11,3310.6,4209.41,5697.07,13217.08,4,10,11,0,13232.23,13279.95,13280.74,13255.834285714285,13276.362333333333,1349,TRAIN
2024-10-12,3300.39,4190.56,5654.62,13145.57,5,10,12,1,13217.08,13254.53,13238.87,13246.852857142858,13272.791666666666,1350,TRAIN
2024-10-13,3322.61,4224.05,5707.0,13253.66,6,10,13,1,13145.57,13186.2,13308.97,13231.287142857142,13270.133,1351,TRAIN
2024-10-14,3319.6,4199.46,5775.19,13294.25,0,10,14,0,13253.66,13257.19,13286.65,13240.924285714285,13269.767666666668,1352,TRAIN
2024-10-15,3323.04,4244.09,5640.71,13207.84,1,10,15,0,13294.25,13285.94,13319.94,13246.218571428572,13270.215,1353,TRAIN
2024-10-16,3288.56,4236.04,5683.97,13208.57,2,10,16,0,13207.84,13294.8,13306.97,13235.061428571427,13268.782000000001,1354,TRAIN
2024-10-17,3298.8,4210.66,5724.17,13233.63,3,10,17,0,13208.57,13232.23,13176.49,13222.742857142857,13267.398,1355,TRAIN
2024-10-18,3296.17,4233.02,5779.67,13308.86,4,10,18,0,13233.63,13217.08,13279.95,13222.942857142858,13265.404666666667,1356,TRAIN
2024-10-19,3357.24,4248.89,5707.34,13313.47,5,10,19,1,13308.86,13145.57,13254.53,13236.054285714286,13265.402999999998,1357,TRAIN
2024-10-20,3279.23,4228.07,5735.8,13243.1,6,10,20,1,13313.47,13253.66,13186.2,13260.039999999999,13263.590333333334,1358,TRAIN
2024-10-21,3305.97,4203.24,5686.46,13195.67,0,10,21,0,13243.1,13294.25,13257.19,13258.531428571428,13262.318666666666,1359,TRAIN
2024-10-22,3326.5,4234.14,5665.92,13226.56,1,10,22,0,13195.67,13207.84,13285.94,13244.448571428571,13259.315666666665,1360,TRAIN
2024-10-23,3302.79,4251.92,5757.65,13312.36,2,10,23,0,13226.56,13208.57,13294.8,13247.122857142856,13258.1,1361,TRAIN
2024-10-24,3320.74,4188.72,5752.05,13261.51,3,10,24,0,13312.36,13233.63,13232.23,13261.949999999999,13258.122000000001,1362,TRAIN
2024-10-25,3327.85,4209.86,5697.19,13234.9,4,10,25,0,13261.51,13308.86,13217.08,13265.932857142858,13256.760666666665,1363,TRAIN
2024-10-26,3316.36,4211.88,5724.48,13252.72,5,10,26,1,13234.9,13313.47,13145.57,13255.367142857143,13255.024,1364,TRAIN
2024-10-27,3313.93,4212.98,5716.48,13243.39,6,10,27,1,13252.72,13243.1,13253.66,13246.688571428573,13253.973999999998,1365,TRAIN
2024-10-28,3292.97,4249.63,5753.06,13295.66,0,10,28,0,13243.39,13195.67,13294.25,13246.73,13252.729,1366,TRAIN
2024-10-29,3310.95,4233.23,5730.74,13274.92,1,10,29,0,13295.66,13226.56,13207.84,13261.014285714287,13254.622000000001,1367,TRAIN
2024-10-30,3301.41,4200.91,5754.78,13257.1,2,10,30,0,13274.92,13312.36,13208.57,13267.922857142858,13253.487,1368,TRAIN
2024-10-31,3334.78,4223.53,5708.25,13266.56,3,10,31,0,13257.1,13261.51,13233.63,13260.028571428571,13252.502,1369,TRAIN
2024-11-01,3318.74,4191.05,5747.79,13257.58,4,11,1,0,13266.56,13234.9,13308.86,13260.75,13250.722666666667,1370,TRAIN
2024-11-02,3304.44,4212.88,5682.37,13199.69,5,11,2,1,13257.58,13252.72,13313.47,13263.99,13249.076333333333,1371,TRAIN
2024-11-03,3353.09,4225.91,5756.08,13335.08,6,11,3,1,13199.69,13243.39,13243.1,13256.414285714285,13249.849666666667,1372,TRAIN
2024-11-04,3316.67,4220.3,5706.12,13243.09,0,11,4,0,13335.08,13295.66,13195.67,13269.512857142856,13251.687333333333,1373,TRAIN
2024-11-05,3299.14,4203.81,5729.5,13232.45,1,11,5,0,13243.09,13274.92,13226.56,13262.002857142856,13251.306,1374,TRAIN
2024-11-06,3322.38,4196.6,5732.87,13251.85,2,11,6,0,13232.45,13257.1,13312.36,13255.935714285715,13252.847666666667,1375,TRAIN
2024-11-07,3305.85,4195.63,5690.24,13191.72,3,11,7,0,13251.85,13266.56,13261.51,13255.185714285715,13252.669666666667,1376,TRAIN
2024-11-08,3310.35,4221.35,5790.97,13322.67,4,11,8,0,13191.72,13257.58,13234.9,13244.494285714285,13249.529,1377,TRAIN
2024-11-09,3309.39,4255.72,5779.93,13345.04,5,11,9,1,13322.67,13199.69,13252.72,13253.792857142858,13250.458,1378,TRAIN
2024-11-10,3329.76,4233.4,5728.94,13292.1,6,11,10,1,13345.04,13335.08,13243.39,13274.557142857144,13254.218333333334,1379,TRAIN
2024-11-11,3321.42,4204.23,5772.1,13297.75,0,11,11,0,13292.1,13243.09,13295.66,13268.417142857143,13256.719000000001,1380,TRAIN
2024-11-12,3338.95,4197.36,5734.38,13270.69,1,11,12,0,13297.75,13232.45,13274.92,13276.225714285714,13261.791666666666,1381,TRAIN
2024-11-13,3323.81,4258.86,5691.27,13273.94,2,11,13,0,13270.69,13251.85,13257.1,13281.68857142857,13262.359333333332,1382,TRAIN
2024-11-14,3269.24,4222.63,5744.94,13236.81,3,11,14,0,13273.94,13191.72,13266.56,13284.844285714285,13261.682333333332,1383,TRAIN
2024-11-15,3316.82,4180.8,5678.05,13175.67,4,11,15,0,13236.81,13322.67,13257.58,13291.285714285714,13262.648,1384,TRAIN
2024-11-16,3302.43,4226.26,5713.0,13241.69,5,11,16,1,13175.67,13345.04,13199.69,13270.285714285714,13261.551333333333,1385,TRAIN
2024-11-17,3298.6,4190.31,5702.73,13191.64,6,11,17,1,13241.69,13292.1,13335.08,13255.521428571428,13261.82,1386,TRAIN
2024-11-18,3304.75,4230.88,5762.59,13298.22,0,11,18,0,13191.64,13297.75,13243.09,13241.17,13257.912666666667,1387,TRAIN
2024-11-19,3296.13,4196.75,5765.87,13258.75,1,11,19,0,13298.22,13270.69,13232.45,13241.237142857144,13257.404333333334,1388,TRAIN
2024-11-20,3305.68,4200.58,5756.6,13262.86,2,11,20,0,13258.75,13273.94,13251.85,13239.531428571428,13257.926000000001,1389,TRAIN
2024-11-21,3317.21,4233.73,5749.2,13300.14,3,11,21,0,13262.86,13236.81,13191.72,13237.948571428571,13260.165666666668,1390,TRAIN
2024-11-22,3331.56,4265.3,5845.29,13442.15,4,11,22,0,13300.14,13175.67,13322.67,13246.995714285715,13262.618333333336,1391,TRAIN
2024-11-23,3295.76,4230.49,5792.88,13319.13,5,11,23,1,13442.15,13241.69,13345.04,13285.064285714287,13266.944666666666,1392,TRAIN
2024-11-24,3324.71,4235.88,5699.03,13259.62,6,11,24,1,13319.13,13191.64,13292.1,13296.127142857144,13268.865333333333,1393,TRAIN
2024-11-25,3310.92,4224.53,5757.57,13293.02,0,11,25,0,13259.62,13298.22,13297.75,13305.83857142857,13269.689333333334,1394,TRAIN
2024-11-26,3313.22,4235.5,5700.4,13249.12,1,11,26,0,13293.02,13258.75,13270.69,13305.095714285713,13271.032666666668,1395,TRAIN
2024-11-27,3321.01,4225.91,5763.75,13310.67,2,11,27,0,13249.12,13262.86,13273.94,13303.720000000001,13271.223666666667,1396,TRAIN
2024-11-28,3323.06,4212.99,5758.76,13294.81,3,11,28,0,13310.67,13300.14,13236.81,13310.550000000001,13271.723999999998,1397,TRAIN
2024-11-29,3291.25,4232.41,5782.39,13306.05,4,11,29,0,13294.81,13442.15,13175.67,13309.788571428571,13272.386999999999,1398,TRAIN
2024-11-30,3273.94,4215.46,5714.71,13204.11,5,11,30,1,13306.05,13319.13,13241.69,13290.345714285713,13274.018666666667,1399,TRAIN
2024-12-01,3305.15,4229.93,5800.06,13335.14,6,12,1,1,13204.11,13259.62,13191.64,13273.914285714287,13271.937000000002,1400,TRAIN
2024-12-02,3340.84,4197.97,5734.81,13273.62,0,12,2,0,13335.14,13293.02,13298.22,13284.702857142856,13274.522333333332,1401,TRAIN
2024-12-03,3293.19,4222.34,5730.14,13245.67,1,12,3,0,13273.62,13249.12,13258.75,13281.93142857143,13276.986666666666,1402,TRAIN
2024-12-04,3285.81,4269.82,5755.93,13311.56,2,12,4,0,13245.67,13310.67,13262.86,13281.43857142857,13274.006333333333,1403,TRAIN
2024-12-05,3312.02,4194.6,5762.09,13268.71,3,12,5,0,13311.56,13294.81,13300.14,13281.565714285713,13276.288666666667,1404,TRAIN
